area-System.Net,area-Infrastructure,area-System.Security,area-System.IO,area-System.Runtime,area-System.Xml,area-System.Threading,area-System.Reflection,area-System.Memory,area-System.Diagnostics,area-Serialization,area-System.Drawing,area-Meta,area-System.Data,area-Microsoft.CSharp,area-System.Numerics,area-System.Text,area-System.Globalization,area-System.ComponentModel,area-System.Collections,area-System.Console,area-System.Linq
78,2,1,0,1,0,1,0,3,5,0,1,1,1,0,0,0,0,0,0,0,0
22,0:6,1:25,3:2,4:1,8:4,13:2
22,0:4,2:5,4:1,8:1,9:1,13:2
10,4,1,6,1,0,2,0,2,3,0,0,1,1,0,0,0,0,0,0,0,0
2,1,2,0,3,0,1,1,5,2,0,0,2,1,0,0,0,0,0,2,0,0
22,0:2,4:1,6:1,7:1
22,0:1,3:1,12:1,19:1
22,2:1,4:2,6:1,13:1
22,0:1,1:1,4:2,8:20,12:1,13:1
22,0:3,9:2,13:2
22,1:1,4:1,10:6,12:1,13:1
22,0:1,4:2,9:1
22,8:2,9:1,12:1
22,0:10,1:1,3:1,8:1,9:1,12:1,13:3,16:1
22,0:2
22,0:1
22,0:2,3:1,4:1,8:1,16:1
22,4:1,11:1,17:2
22,0:1,4:4,8:1,13:2,18:2
22,0:2,1:1,9:1,13:1,14:1
22,0:3
22,0:1,1:1
