area-System.Net,area-Infrastructure,area-System.Security,area-System.IO,area-System.Runtime,area-System.Xml,area-System.Threading,area-System.Reflection,area-System.Memory,area-System.Diagnostics,area-Serialization,area-System.Drawing,area-Meta,area-System.Data,area-Microsoft.CSharp,area-System.Numerics,area-System.Text,area-System.Globalization,area-System.ComponentModel,area-System.Collections,area-System.Console,area-System.Linq
68,11,0,6,4,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0
22,0:1,1:37,3:2
22,0:2,1:2,2:4,3:2,4:3,8:1
22,0:7,1:4,3:16,4:1,8:1,9:2
22,0:1,1:5,2:1,3:6,4:7,8:1,9:1
22,3:1,4:3,7:1
22,3:2,4:1,19:1
22,3:2,4:2,6:1
22,1:2,3:3,4:3,8:18
22,1:1,3:2,4:1,9:2,13:1
22,1:2,3:1,4:1,10:6
22,3:1,4:2,9:1
22,3:3,8:1
22,0:6,1:3,3:2,4:3,8:1,13:4
22,0:1,4:1
22,3:1
22,0:1,3:2,4:1,15:1,16:1
22,4:1,11:1,17:2
22,4:4,7:1,8:2,9:1,11:1,18:1
22,0:1,3:2,4:1,13:1,14:1
22,1:1,3:1,4:1
22,1:1,4:1
