Accuracy(micro-avg),Accuracy(macro-avg),Log-loss,Log-loss reduction,(class area-System.Net),(class area-Infrastructure),(class area-System.Security),(class area-System.IO),(class area-System.Runtime),(class area-System.Xml),(class area-System.Threading),(class area-System.Reflection),(class area-System.Memory),(class area-System.Diagnostics),(class area-Serialization),(class area-System.Drawing),(class area-Meta),(class area-System.Data),(class area-Microsoft.CSharp),(class area-System.Numerics),(class area-System.Text),(class area-System.Globalization),(class area-System.ComponentModel),(class area-System.Collections),(class area-System.Console),(class area-System.Linq)
0.46081504702194359,0.16511318125937205,1.9754355302341435,19.91767796746878,0.94645220276260467,1.3850465207576605,2.0056994524227174,2.0182382268425041,2.5962352180188364,4.4972289129472669,3.6999537095509973,3.5844138692342407,1.2558653659831718,2.245850253179015,2.2925809779049566,5.0469250686659768,3.4301205135620325,3.0396034782459651,4.3846287731228291,4.5393228600489604,2.9403456052146564,2.4351852439286645,3.4934811157101286,3.0941012203035894,5.5586161674586707,4.4993069330464603
