Accuracy(micro-avg),Accuracy(macro-avg),Log-loss,Log-loss reduction,(class area-System.Net),(class area-Infrastructure),(class area-System.Security),(class area-System.IO),(class area-System.Runtime),(class area-System.Xml),(class area-System.Threading),(class area-System.Reflection),(class area-System.Memory),(class area-System.Diagnostics),(class area-Serialization),(class area-System.Drawing),(class area-Meta),(class area-System.Data),(class area-Microsoft.CSharp),(class area-System.Numerics),(class area-System.Text),(class area-System.Globalization),(class area-System.ComponentModel),(class area-System.Collections),(class area-System.Console),(class area-System.Linq)
0.54858934169278994,0.26099060831083765,1.8793352525902098,23.813493985714125,0.54068559120604398,0.46425704395517658,2.0577708612812047,1.4694939214749476,3.5980701734148473,5.4538497837316866,4.5570638521690103,4.2054802115840264,0.84985011919408149,3.4723927798254528,1.8590449396303872,5.858361953699454,5.7139541889946601,2.7404987341320219,5.6404209203303903,5.2346954355400408,2.5128869900012112,1.9370224650479433,3.7732601129990875,5.6071581871346163,8.1511570572661611,5.772826223125044
