area-System.Net,area-Infrastructure,area-System.Security,area-System.IO,area-System.Runtime,area-System.Xml,area-System.Threading,area-System.Reflection,area-System.Memory,area-System.Diagnostics,area-Serialization,area-System.Drawing,area-Meta,area-System.Data,area-Microsoft.CSharp,area-System.Numerics,area-System.Text,area-System.Globalization,area-System.ComponentModel,area-System.Collections,area-System.Console,area-System.Linq
77,7,0,1,2,0,0,0,1,2,0,1,0,2,0,0,1,0,0,0,0,0
22,0:1,1:35,3:4
22,0:3,1:1,2:3,3:3,4:3,11:1
22,0:7,1:5,3:12,4:1,9:3,11:1,13:1,14:1
22,0:1,1:3,2:1,3:8,4:5,8:1,9:2,11:1
22,0:3,3:1,4:1
22,3:2,4:1,7:1
22,3:1,4:2,6:1,13:1
22,0:1,1:1,3:4,4:3,8:17
22,0:3,3:1,9:2,13:1
22,1:2,3:1,4:1,10:6
22,0:1,4:1,9:1,13:1
22,3:4
22,0:9,1:1,3:2,4:2,13:4,16:1
22,0:2
22,1:1
22,0:1,3:2,4:1,15:1,16:1
22,4:1,11:1,17:2
22,0:1,3:1,4:3,7:1,9:1,11:2,18:1
22,0:1,3:2,4:1,13:1,14:1
22,0:1,1:1,3:1
22,1:1,3:1
