area-System.Net,area-Infrastructure,area-System.Security,area-System.IO,area-System.Runtime,area-System.Xml,area-System.Threading,area-System.Reflection,area-System.Memory,area-System.Diagnostics,area-Serialization,area-System.Drawing,area-Meta,area-System.Data,area-Microsoft.CSharp,area-System.Numerics,area-System.Text,area-System.Globalization,area-System.ComponentModel,area-System.Collections,area-System.Console,area-System.Linq
76,2,2,3,0,0,1,0,1,6,0,1,1,0,0,0,0,0,0,1,0,0
22,0:2,1:27,3:8,8:2,9:1
22,0:2,2:7,4:1,8:1,9:1,11:1,13:1
22,0:7,1:4,2:1,3:15,6:1,8:1,9:2
2,1,3,6,2,0,0,0,1,4,0,0,1,1,0,0,0,0,0,1,0,0
22,0:2,3:1,4:1,6:1
22,3:2,12:1,19:1
22,0:1,2:1,3:1,4:1,6:1
22,1:1,3:4,4:2,8:18,13:1
22,0:2,3:2,9:2,13:1
22,1:1,3:2,10:6,14:1
22,0:1,3:2,9:1
22,3:2,8:1,9:1
22,0:9,1:1,3:2,8:1,12:1,13:4,19:1
22,0:2
22,3:1
22,0:2,3:2,4:1,9:1
22,3:1,11:1,17:2
22,4:2,8:1,9:3,13:1,18:3
22,0:1,2:1,3:2,13:1,14:1
22,0:2,3:1
22,1:1,3:1
