Accuracy(micro-avg),Accuracy(macro-avg),Log-loss,Log-loss reduction,(class area-System.Net),(class area-Infrastructure),(class area-System.Security),(class area-System.IO),(class area-System.Runtime),(class area-System.Xml),(class area-System.Threading),(class area-System.Reflection),(class area-System.Memory),(class area-System.Diagnostics),(class area-Serialization),(class area-System.Drawing),(class area-Meta),(class area-System.Data),(class area-Microsoft.CSharp),(class area-System.Numerics),(class area-System.Text),(class area-System.Globalization),(class area-System.ComponentModel),(class area-System.Collections),(class area-System.Console),(class area-System.Linq)
0.55485893416927901,0.27077358848855465,1.8741270449889524,24.024629885596788,0.6022999538835585,0.37644609889044245,2.2153803440377944,1.4702397142981605,3.5066337724786787,5.2839132133632107,4.6017623986687877,4.2420010593570359,0.87447104591085534,3.3615516936298588,1.897628482295445,5.7154642300496787,5.4182374553323713,2.8011523981492545,5.2908549204932944,5.0254607330171419,2.5249962726707262,1.9572168554901435,3.6652736985335386,5.6762723938520665,7.7264148527468022,5.4607200505688294
