area-System.Net,area-Infrastructure,area-System.Security,area-System.IO,area-System.Runtime,area-System.Xml,area-System.Threading,area-System.Reflection,area-System.Memory,area-System.Diagnostics,area-Serialization,area-System.Drawing,area-Meta,area-System.Data,area-Microsoft.CSharp,area-System.Numerics,area-System.Text,area-System.Globalization,area-System.ComponentModel,area-System.Collections,area-System.Console,area-System.Linq
22,0:51,1:2,3:31,4:8,8:1,9:1
22,1:29,3:11
22,1:1,2:2,3:9,4:2
22,0:2,1:2,3:26,9:1
22,0:1,1:3,3:13,4:3,9:1,19:1
22,3:2,4:3
22,3:3,19:1
22,3:3,4:1,6:1
22,1:1,3:8,4:4,8:13
22,3:5,9:1,13:1
22,1:2,3:4,10:4
22,3:2,4:1,9:1
22,3:4
22,0:4,1:1,3:8,4:3,7:1,8:1,13:1
22,3:2
22,3:1
22,0:2,3:2,4:1,15:1
22,3:3,17:1
22,3:6,4:3,18:1
22,0:1,3:3,14:1,15:1
22,1:1,3:2
22,1:1,3:1
