area-System.Net,area-Infrastructure,area-System.Security,area-System.IO,area-System.Runtime,area-System.Xml,area-System.Threading,area-System.Reflection,area-System.Memory,area-System.Diagnostics,area-Serialization,area-System.Drawing,area-Meta,area-System.Data,area-Microsoft.CSharp,area-System.Numerics,area-System.Text,area-System.Globalization,area-System.ComponentModel,area-System.Collections,area-System.Console,area-System.Linq
72,5,1,2,8,0,0,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0
22,0:1,1:34,3:5
22,0:2,1:2,2:4,3:3,4:2,15:1
22,0:5,1:4,3:17,4:3,9:2
22,0:2,1:4,2:1,3:7,4:4,8:1,9:2,15:1
22,0:2,3:1,4:2
22,3:3,19:1
22,0:1,3:2,4:1,6:1
22,1:2,3:3,4:4,8:17
22,0:1,3:2,9:1,13:1,15:2
22,1:2,3:2,4:2,10:4
22,0:1,3:1,4:1,9:1
22,3:4
22,0:9,1:2,3:2,4:2,7:1,13:1,15:1,16:1
22,0:2
22,3:1
22,0:2,3:2,4:1,15:1
22,1:1,11:1,17:2
22,0:1,4:5,9:1,13:2,18:1
22,0:1,3:2,13:1,14:1,15:1
22,0:1,1:1,3:1
22,1:1,3:1
