area-System.Net,area-Infrastructure,area-System.Security,area-System.IO,area-System.Runtime,area-System.Xml,area-System.Threading,area-System.Reflection,area-System.Memory,area-System.Diagnostics,area-Serialization,area-System.Drawing,area-Meta,area-System.Data,area-Microsoft.CSharp,area-System.Numerics,area-System.Text,area-System.Globalization,area-System.ComponentModel,area-System.Collections,area-System.Console,area-System.Linq
22,0:81,1:4,3:2,4:4,9:2,11:1
22,1:36,3:4
22,0:2,1:2,2:5,3:1,4:2,9:1,11:1
22,0:4,1:3,3:16,4:4,8:1,9:2,15:1
22,0:2,1:4,3:4,4:8,6:1,9:2,15:1
22,3:2,4:3
22,3:2,4:2
22,4:2,6:1,15:1,20:1
22,0:1,1:2,3:2,4:5,8:16
22,3:1,4:2,9:1,13:2,14:1
22,1:1,4:3,10:5,14:1
22,3:1,4:2,11:1
22,3:3,8:1
22,0:6,1:2,3:2,4:1,13:7,16:1
22,0:2
22,1:1
22,0:1,3:2,4:1,15:1,16:1
22,1:1,11:1,17:2
22,3:1,4:4,9:1,13:2,18:2
22,0:1,3:2,13:1,14:1,15:1
22,0:1,1:2
22,0:1,4:1
