Accuracy(micro-avg),Accuracy(macro-avg),Log-loss,Log-loss reduction,(class area-System.Net),(class area-Infrastructure),(class area-System.Security),(class area-System.IO),(class area-System.Runtime),(class area-System.Xml),(class area-System.Threading),(class area-System.Reflection),(class area-System.Memory),(class area-System.Diagnostics),(class area-Serialization),(class area-System.Drawing),(class area-Meta),(class area-System.Data),(class area-Microsoft.CSharp),(class area-System.Numerics),(class area-System.Text),(class area-System.Globalization),(class area-System.ComponentModel),(class area-System.Collections),(class area-System.Console),(class area-System.Linq)
0.31034482758620691,0.053583916083916078,2.3508032448275946,4.7006193793178204,1.2044966896568767,2.0940994404861972,2.7799398656979375,1.9899297341061071,2.7977319052977836,4.4560933294239469,3.6530767062835938,4.038954923839972,1.919037469904151,3.1748082589249256,3.4952095085936392,4.398400934749688,3.7090041770607902,2.9670075673215592,4.7053687424472992,4.2088227129336486,3.4641442850065771,3.6478748220649786,4.2216553191575308,3.6759469241724165,5.189222330400546,4.4828102507669616
