area-System.Net,area-Infrastructure,area-System.Security,area-System.IO,area-System.Runtime,area-System.Xml,area-System.Threading,area-System.Reflection,area-System.Memory,area-System.Diagnostics,area-Serialization,area-System.Drawing,area-Meta,area-System.Data,area-Microsoft.CSharp,area-System.Numerics,area-System.Text,area-System.Globalization,area-System.ComponentModel,area-System.Collections,area-System.Console,area-System.Linq
69,2,3,0,1,0,1,0,5,10,0,0,0,1,0,0,1,1,0,0,0,0
22,0:1,1:31,3:4,8:4
22,0:2,2:7,4:2,8:1,9:1,13:1
22,0:5,1:4,2:4,3:9,6:1,8:2,9:3,16:3
22,0:1,2:3,3:1,4:3,6:1,8:9,9:3,17:1
22,2:1,4:2,6:1,7:1
22,7:1,8:2,19:1
22,2:1,4:1,6:1,7:1,8:1
22,1:2,8:23,12:1
22,0:2,2:1,9:3,13:1
22,1:1,10:7,14:1,16:1
22,3:1,4:2,9:1
22,8:3,9:1
22,0:8,1:1,3:2,4:1,8:5,13:1,16:1
22,0:2
22,8:1
22,0:1,4:1,8:2,15:1,16:1
22,9:1,11:1,17:2
22,2:1,4:2,8:4,9:2,18:1
22,0:1,1:1,9:1,13:1,14:1,15:1
22,0:1,1:1,4:1
22,1:1,8:1
