Accuracy(micro-avg),Accuracy(macro-avg),Log-loss,Log-loss reduction,(class area-System.Net),(class area-Infrastructure),(class area-System.Security),(class area-System.IO),(class area-System.Runtime),(class area-System.Xml),(class area-System.Threading),(class area-System.Reflection),(class area-System.Memory),(class area-System.Diagnostics),(class area-Serialization),(class area-System.Drawing),(class area-Meta),(class area-System.Data),(class area-Microsoft.CSharp),(class area-System.Numerics),(class area-System.Text),(class area-System.Globalization),(class area-System.ComponentModel),(class area-System.Collections),(class area-System.Console),(class area-System.Linq)
0.50156739811912221,0.20754093354318959,1.7788661144235343,27.886419552685645,0.71364552449076801,0.86482091980271902,2.4103316880024592,1.5113804030225844,2.8049805932984473,4.5755417553705993,3.5389580537461143,3.7646696801215271,1.034242798000105,2.5692092024059714,2.0251110480408787,4.2181130861605514,4.1015388991490411,2.3402441741626712,4.1559972684124116,4.2607459895797355,2.4446743619362672,2.1101074755036513,3.3999097500893827,4.7800462700337762,5.8690621126967741,4.3909814406576562
