Accuracy(micro-avg),Accuracy(macro-avg),Log-loss,Log-loss reduction,(class area-System.Net),(class area-Infrastructure),(class area-System.Security),(class area-System.IO),(class area-System.Runtime),(class area-System.Xml),(class area-System.Threading),(class area-System.Reflection),(class area-System.Memory),(class area-System.Diagnostics),(class area-Serialization),(class area-System.Drawing),(class area-Meta),(class area-System.Data),(class area-Microsoft.CSharp),(class area-System.Numerics),(class area-System.Text),(class area-System.Globalization),(class area-System.ComponentModel),(class area-System.Collections),(class area-System.Console),(class area-System.Linq)
0.48275862068965519,0.15806318143701933,1.8985548587972101,23.034348997153046,0.7492782876814994,1.2164104395200785,2.0552320671611364,1.7913079031911465,2.6720642790025084,4.3637869657975985,3.7431072545213113,3.7480043565652372,1.0292729865548855,3.1350666135414604,2.3665936678520287,4.6075109201406379,3.7805112583367029,2.8851036608667386,4.6703727656883842,4.257206946200248,2.7260898719618343,2.7865859916061071,3.7448449378520423,3.7397374476363403,5.5547667881505438,4.7681303138164335
