Accuracy(micro-avg),Accuracy(macro-avg),Log-loss,Log-loss reduction,(class area-System.Net),(class area-Infrastructure),(class area-System.Security),(class area-System.IO),(class area-System.Runtime),(class area-System.Xml),(class area-System.Threading),(class area-System.Reflection),(class area-System.Memory),(class area-System.Diagnostics),(class area-Serialization),(class area-System.Drawing),(class area-Meta),(class area-System.Data),(class area-Microsoft.CSharp),(class area-System.Numerics),(class area-System.Text),(class area-System.Globalization),(class area-System.ComponentModel),(class area-System.Collections),(class area-System.Console),(class area-System.Linq)
0.47648902821316613,0.1876391609264261,2.0294837586437553,17.7266129762092,0.99870044331502672,1.0608123386952029,2.1363197947686454,2.1686710630162627,2.3373226206530497,4.6658136414780724,3.4241918363810671,3.7460699190172493,1.3832785288877991,2.8700911892989813,3.0349980792968845,3.8438117042357067,4.326883260437179,3.0001650498767347,3.8534209733826073,3.310930705737603,2.7386627998629915,2.195601720779627,3.8979072062858591,4.3402662263244496,7.0097713588822224,4.203252198779265
