Accuracy(micro-avg),Accuracy(macro-avg),Log-loss,Log-loss reduction,(class area-System.Net),(class area-Infrastructure),(class area-System.Security),(class area-System.IO),(class area-System.Runtime),(class area-System.Xml),(class area-System.Threading),(class area-System.Reflection),(class area-System.Memory),(class area-System.Diagnostics),(class area-Serialization),(class area-System.Drawing),(class area-Meta),(class area-System.Data),(class area-Microsoft.CSharp),(class area-System.Numerics),(class area-System.Text),(class area-System.Globalization),(class area-System.ComponentModel),(class area-System.Collections),(class area-System.Console),(class area-System.Linq)
0.45141065830721006,0.14611619739840867,2.0306279094402231,17.680230165363611,0.90605100925640869,1.3024463149360805,2.8685970861092684,1.6051565739332845,2.5280379948979284,4.8432005918982286,3.5320680959576363,4.109293983429108,1.7072463557499931,2.6416230284394389,2.8791286668083393,4.0510907750066183,4.2792567614048194,2.5910764842642626,4.1927695311145774,3.6777033711417499,2.7999139938711686,2.618029062799883,3.6387518212648082,4.715921373714683,6.6463136847030269,3.9480674390166355
