area-System.Net,area-Infrastructure,area-System.Security,area-System.IO,area-System.Runtime,area-System.Xml,area-System.Threading,area-System.Reflection,area-System.Memory,area-System.Diagnostics,area-Serialization,area-System.Drawing,area-Meta,area-System.Data,area-Microsoft.CSharp,area-System.Numerics,area-System.Text,area-System.Globalization,area-System.ComponentModel,area-System.Collections,area-System.Console,area-System.Linq
76,2,1,1,3,1,0,0,2,1,0,1,1,4,0,0,1,0,0,0,0,0
22,1:32,3:1,4:1,8:4,13:2
22,0:4,2:5,4:1,8:1,11:1,13:2
22,0:2,1:3,3:16,4:2,8:5,9:2,13:1
22,0:2,2:1,3:3,4:6,8:7,10:1,13:1,19:1
22,0:2,4:1,9:1,13:1
22,3:2,4:1,19:1
22,7:2,8:1,13:2
22,1:1,8:25
22,0:2,3:1,4:1,9:1,13:2
22,4:1,8:2,10:6,13:1
22,0:1,4:2,11:1
22,8:3,9:1
22,0:6,1:2,3:3,4:1,8:3,13:3,19:1
22,0:1,4:1
22,8:1
22,3:1,16:5
22,17:3,19:1
22,4:2,8:2,13:4,14:2
22,4:2,10:1,14:1,19:2
22,0:2,4:1
22,1:1,3:1
