area-System.Net,area-Infrastructure,area-System.Security,area-System.IO,area-System.Runtime,area-System.Xml,area-System.Threading,area-System.Reflection,area-System.Memory,area-System.Diagnostics,area-Serialization,area-System.Drawing,area-Meta,area-System.Data,area-Microsoft.CSharp,area-System.Numerics,area-System.Text,area-System.Globalization,area-System.ComponentModel,area-System.Collections,area-System.Console,area-System.Linq
81,1,1,0,4,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0
22,1:35,3:2,4:1,8:1,13:1
22,0:5,2:7,4:1,8:1
22,0:3,1:2,2:1,3:18,4:2,8:3,9:2
22,0:4,2:1,3:5,4:10,8:2
22,0:2,4:1,9:1,13:1
22,3:2,4:1,19:1
22,0:1,7:2,13:2
22,4:1,8:25
22,0:3,3:2,9:1,13:1
22,0:1,1:1,4:2,10:6
22,0:1,4:2,11:1
22,0:1,4:1,9:1,13:1
22,0:10,1:2,3:2,4:1,8:1,13:2,16:1
22,0:1,4:1
22,1:1
22,3:1,16:5
22,11:1,17:3
22,4:4,13:3,18:3
22,0:1,1:1,4:2,14:1,19:1
22,0:2,3:1
22,0:1,3:1
