Accuracy(micro-avg),Accuracy(macro-avg),Log-loss,Log-loss reduction,(class area-System.Net),(class area-Infrastructure),(class area-System.Security),(class area-System.IO),(class area-System.Runtime),(class area-System.Xml),(class area-System.Threading),(class area-System.Reflection),(class area-System.Memory),(class area-System.Diagnostics),(class area-Serialization),(class area-System.Drawing),(class area-Meta),(class area-System.Data),(class area-Microsoft.CSharp),(class area-System.Numerics),(class area-System.Text),(class area-System.Globalization),(class area-System.ComponentModel),(class area-System.Collections),(class area-System.Console),(class area-System.Linq)
0.54231974921630099,0.24331653896528793,1.7817647312789768,27.768912316983066,0.87086042687250553,1.299397293313167,2.2194910588910832,1.6897249124650358,2.305169817758058,3.6585619909245866,3.3999603405608956,2.7269992772403802,0.98745670991682688,2.5495596587057134,2.2240389099381623,3.9441041468218203,3.4899755723524382,2.6184309561957564,3.8202143023671091,3.4582647824748043,1.7321617210052758,2.1665243657836877,3.649155029275613,3.0313357588172303,5.1871301412606092,4.6020209782111925
