Accuracy(micro-avg),Accuracy(macro-avg),Log-loss,Log-loss reduction,(class area-System.Net),(class area-Infrastructure),(class area-System.Security),(class area-System.IO),(class area-System.Runtime),(class area-System.Xml),(class area-System.Threading),(class area-System.Reflection),(class area-System.Memory),(class area-System.Diagnostics),(class area-Serialization),(class area-System.Drawing),(class area-Meta),(class area-System.Data),(class area-Microsoft.CSharp),(class area-System.Numerics),(class area-System.Text),(class area-System.Globalization),(class area-System.ComponentModel),(class area-System.Collections),(class area-System.Console),(class area-System.Linq)
0.53918495297805646,0.22817681131726839,1.6039181048083633,34.97864940808968,0.44027991057183746,0.7742036885285728,2.3019946024521376,1.5798245306808227,2.8349177447423144,4.8854992044039518,3.9604100037993035,3.7175887802925196,0.58605351799374739,2.2742962822610524,1.4443658829365669,4.7506164493400158,3.1987169267217723,2.6447060624522516,4.6271166726854069,3.8475399393354071,2.5299921699686396,1.4569848191073933,3.1036548431654492,3.1449365697484608,5.6224048834742311,4.1683700225702118
