area-System.Net,area-Infrastructure,area-System.Security,area-System.IO,area-System.Runtime,area-System.Xml,area-System.Threading,area-System.Reflection,area-System.Memory,area-System.Diagnostics,area-Serialization,area-System.Drawing,area-Meta,area-System.Data,area-Microsoft.CSharp,area-System.Numerics,area-System.Text,area-System.Globalization,area-System.ComponentModel,area-System.Collections,area-System.Console,area-System.Linq
22,0:82,1:4,2:1,3:1,8:3,9:1,16:1,17:1
22,0:1,1:34,3:3,8:1,13:1
22,0:3,2:9,4:1,8:1
22,0:5,1:2,2:1,3:16,4:1,6:2,8:2,9:2
2,4,2,4,4,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0
22,0:2,4:2,7:1
22,3:2,19:2
22,2:1,3:1,4:1,6:1,7:1
22,1:2,4:1,8:23
22,0:2,4:1,9:3,13:1
22,1:1,3:1,10:8
22,3:1,4:1,9:1,13:1
22,3:1,8:2,9:1
22,0:6,1:2,3:1,9:1,12:1,13:8
22,0:2
22,3:1
22,0:1,3:1,4:1,8:1,16:2
22,11:1,17:3
22,0:1,2:1,4:3,8:1,13:1,18:3
22,0:1,1:1,2:1,3:1,13:1,14:1
22,0:2,3:1
22,0:1,4:1
